Depth (ft),SP,DT (edited)
13596.5,-42.05803625,123.9707835
13597,-42.28502898,122.6029217
13597.5,-42.7920041,121.6135458
13598,-43.48454014,119.9867198
13598.5,-44.18305435,119.9867198
13599,-44.7152716,121.0606056
13599.5,-45.01357063,121.8639686
13600,-45.13949049,123.1628188
13600.5,-45.21656328,123.1863524
13601,-45.33210298,122.2292668
13601.5,-45.49269234,121.532524
13602,-45.6527036,120.8417972
13602.5,-45.77365808,120.1113107
13603,-45.8537602,119.4520222
13603.5,-45.90811315,118.6978929
13604,-45.93410624,117.6218092
13604.5,-45.90270911,117.5709181
13605,-45.78637622,118.4499194
13605.5,-45.58118873,119.0227574
13606,-45.29609824,119.6379361
13606.5,-44.9380794,120.2377158
13607,-44.52745535,120.8393094
13607.5,-44.13553122,121.5803453
13608,-43.88332962,121.5803453
13608.5,-43.86552129,121.5803453
13609,-44.06773857,121.8459495
13609.5,-44.37576356,120.5741479
13610,-44.68032191,119.4378043
13610.5,-44.9629246,118.3014608
13611,-45.26263682,117.3306773
13611.5,-45.57061309,118.4794157
13612,-45.78767924,119.4820717
13612.5,-45.80194656,120.4847278
13613,-45.59708229,121.4873838
13613.5,-45.26700274,122.4900398
13614,-44.93086331,123.9707835
13614.5,-44.64737998,123.985896
13615,-44.40673931,123.194237
13615.5,-44.17422833,122.7184548
13616,-43.92155432,122.1943035
13616.5,-43.63276439,121.7129576
13617,-43.31258169,121.1908841
13617.5,-43.00630564,120.7125717
13618,-42.79470596,119.9751951
13618.5,-42.74238364,119.9987206
13619,-42.84393936,121.0383122
13619.5,-43.02477649,121.7058915
13620,-43.20072915,122.6603764
13620.5,-43.33535649,122.6190718
13621,-43.44632839,121.4936374
13621.5,-43.56775375,120.7078001
13622,-43.71214191,119.7211155
13622.5,-43.86221369,119.7211155
13623,-43.99470133,120.5378486
13623.5,-44.10740986,121.0391766
13624,-44.22728755,121.5405047
13624.5,-44.38345364,122.0418327
13625,-44.56283702,122.377158
13625.5,-44.69635644,118.7290837
13626,-44.70121892,115.9884905
13626.5,-44.5414755,111.4873838
13627,-44.23525852,111.4873838
13627.5,-43.81708515,113.3153102
13628,-43.32071429,114.661734
13628.5,-42.82173228,116.0081578
13629,-42.47509508,117.3545817
13629.5,-42.45454477,118.7010055
13630,-42.8199307,120.0474293
13630.5,-43.45800099,121.3938532
13631,-44.18162994,122.740277
13631.5,-44.88881936,123.9707835
13632,-45.59612573,122.3010182
13632.5,-46.31384449,120.7636122
13633,-46.92556642,119.2262063
13633.5,-47.23416741,117.8618858
13634,-47.13579617,118.8286853
13634.5,-46.72739321,119.6976538
13635,-46.22836464,120.5666224
13635.5,-45.79774957,121.435591
13636,-45.43573134,122.3045595
13636.5,-45.05271839,123.1735281
13637,-44.60930766,124.0424967
13637.5,-44.18264219,124.7675963
13638,-43.9036759,124.1598938
13638.5,-43.84220912,123.6385126
13639,-43.95878252,123.1171315
13639.5,-44.14619767,122.5957503
13640,-44.31160956,122.0743692
13640.5,-44.42900004,121.314741
13641,-44.53093681,121.314741
13641.5,-44.6587804,122.5524568
13642,-44.80654382,123.439575
13642.5,-44.90513748,122.6626826
13643,-44.86169076,121.793714
13643.5,-44.62566561,120.9247455
13644,-44.2144411,119.9867198
13644.5,-43.6748113,124.7675963
13645,-43.03963148,124.7675963
13645.5,-42.34664261,125.0076361
13646,-41.70381498,125.1580345
13646.5,-41.29760153,125.3084329
13647,-41.29212505,125.4588313
13647.5,-41.70102929,125.564409
13648,-42.35743946,124.5232404
13648.5,-43.01665417,123.7211155
13649,-43.4932483,122.9189907
13649.5,-43.71622377,122.1168659
13650,-43.68937043,121.314741
13650.5,-43.43786837,120.5126162
13651,-43.00721942,119.189907
13651.5,-42.49401952,119.189907
13652,-42.04768568,112.0185923
13652.5,-41.81468975,112.0185923
13653,-41.85776386,113.1246443
13653.5,-42.12379715,114.7002466
13654,-42.4888387,116.275849
13654.5,-42.84784783,117.8514513
13655,-43.17135856,119.4270537
13655.5,-43.48282643,121.002656
13656,-43.7968808,122.5782584
13656.5,-44.10266057,124.1538608
13657,-44.40079269,126.626826
13657.5,-44.72854096,126.626826
13658,-45.11532767,121.750332
13658.5,-45.51134036,117.5962815
13659,-45.77957798,118.6932271
13659.5,-45.77811989,120.0969456
13660,-45.46755526,121.314741
13660.5,-44.94956982,116.6593626
13661,-44.41340595,110.1317716
13661.5,-44.03828398,110.7280616
13662,-43.92223525,115.767425
13662.5,-44.06143101,120.1817278
13663,-44.37287387,125.291133
13663.5,-44.74110199,125.8057359
13664,-45.06597265,125.3624684
13664.5,-45.29086764,125.7286207
13665,-45.39988715,121.7180643
13665.5,-45.39585306,121.9408705
13666,-45.28610011,130.7122228
13666.5,-45.08548404,137.309449
13667,-44.82430852,136.9528417
13667.5,-44.54429758,136.709108
13668,-44.28325879,136.4544608
13668.5,-44.05369557,129.7386019
13669,-43.83141114,122.1442985
13669.5,-43.57499863,122.0698798
13670,-43.27187139,128.0592428
13670.5,-42.97485134,131.8973453
13671,-42.78331166,129.5844161
13671.5,-42.77502718,126.9965384
13672,-42.94405533,124.4654564
13672.5,-43.20526699,121.8668907
13673,-43.45852246,122.265786
13673.5,-43.6480676,122.8044774
13674,-43.76168326,123.2006373
13674.5,-43.79407321,123.7293145
13675,-43.72721675,123.6949142
13675.5,-43.54860613,123.7081082
13676,-43.27568177,123.7087893
13676.5,-42.95009599,123.9707835
13677,-42.61212552,123.9707835
13677.5,-42.28687383,123.9707835
13678,-41.98552484,123.9707835
13678.5,-41.70337517,123.4209827
13679,-41.41130786,123.0199203
13679.5,-41.07224365,122.6188579
13680,-40.69157748,122.2177955
13680.5,-40.35605177,121.8167331
13681,-40.20430516,121.314741
13681.5,-40.32920732,117.563081
13682,-40.69499552,112.5498008
13682.5,-41.15563576,107.5365206
13683,-41.57372666,101.3944223
13683.5,-41.93097476,105.0717132
13684,-42.3160359,109.8431593
13684.5,-42.79548691,114.6086242
13685,-43.29644776,120.1343942
13685.5,-43.63115357,119.5362604
13686,-43.6522932,118.0725856
13686.5,-43.38384437,117.5182767
13687,-42.98896176,118.2337832
13687.5,-42.61070113,119.4323037
13688,-42.26206314,120.172812
13688.5,-41.88492169,121.184153
13689,-41.49656868,122.0945082
13689.5,-41.23692781,123.4147157
13690,-41.25663393,123.4732231
13690.5,-41.57359117,123.5718355
13691,-42.06009988,123.7261175
13691.5,-42.56132418,122.5817938
13692,-42.99922813,121.3165117
13692.5,-43.37171038,120.0464807
13693,-43.70650207,118.7764498
13693.5,-44.0524319,117.5064188
13694,-44.47907137,116.2363878
13694.5,-45.01352866,114.9663568
13695,-45.53919417,113.6122178
13695.5,-45.79864768,113.6122178
13696,-45.56718787,113.6122178
13696.5,-44.84908201,114.7647505
13697,-43.88657039,115.4809334
13697.5,-42.96052821,116.1971163
13698,-42.19546771,116.9132992
13698.5,-41.56343678,117.6294821
13699,-41.0408583,118.345665
13699.5,-40.70898671,119.0618479
13700,-40.67663887,120.252324
13700.5,-40.93396764,120.252324
13701,-41.32165007,120.5179283
13701.5,-41.66270648,120.5179283
13702,-41.91291685,119.5787517
13702.5,-42.16559986,118.2151394
13703,-42.51037782,116.8515272
13703.5,-42.89575662,115.487915
13704,-43.14163455,114.1243028
13704.5,-43.09584071,112.7606906
13705,-42.77373147,111.4873838
13705.5,-42.32841213,113.5185923
13706,-41.89530788,116.5338645
13706.5,-41.47969026,116.5338645
13707,-41.01811667,116.7994688
13707.5,-40.53398763,118.0411687
13708,-40.19622986,119.1775122
13708.5,-40.19568358,120.3138557
13709,-40.5640466,121.314741
13709.5,-41.13209587,119.6314741
13710,-41.67485002,118.12749
13710.5,-42.10356985,116.623506
13711,-42.50540403,115.1195219
13711.5,-42.99941325,113.3466136
13712,-43.55761846,114.5816733
13712.5,-43.97560045,116.0856574
13713,-44.03215298,117.5896414
13713.5,-43.68043719,119.0936255
13714,-43.075698,121.314741
13714.5,-42.41943898,121.314741
13715,-41.78869218,117.1403276
13715.5,-41.1412735,114.3997344
13716,-40.47742413,110.4249668
13716.5,-39.95725561,110.4249668
13717,-39.81542609,116.9508632
13717.5,-40.15186553,121.5803453
13718,-40.82605824,121.5803453
13718.5,-41.57236918,121.5803453
13719,-42.22056261,111.1500664
13719.5,-42.79779839,104.0504648
13720,-43.42400304,105.1350155
13720.5,-44.12700386,106.3047809
13721,-44.77030288,107.4745463
13721.5,-45.15605914,108.6443116
13722,-45.1926337,109.814077
13722.5,-44.95973616,110.9838424
13723,-44.6299656,112.1477644
13723.5,-44.33557911,113.3550475
13724,-44.10231137,112.7394901
13724.5,-43.88537464,112.1984317
13725,-43.64379443,111.4827272
13725.5,-43.37886979,111.0604425
13726,-43.11354408,112.940494
13726.5,-42.8622571,115.3393147
13727,-42.61977893,117.1220603
13727.5,-42.37211085,119.5667644
13728,-42.11222416,121.9555615
13728.5,-41.84863646,120.8230457
13729,-41.59923578,118.5028284
13729.5,-41.36950476,116.7323173
13730,-41.13504138,114.4435254
13730.5,-40.86165154,112.5344337
13731,-40.55401385,110.5004743
13731.5,-40.28967095,108.4665149
13732,-40.18433402,106.4325555
13732.5,-40.30688362,103.2536521
13733,-40.62327845,103.2536521
13733.5,-41.02613051,102.9880478
13734,-41.42169521,103.2111554
13734.5,-41.78562134,103.5192563
13735,-42.13957277,103.5192563
13735.5,-42.49496595,106.4541833
13736,-42.84064585,108.4594954
13736.5,-43.18099808,110.4648074
13737,-43.55293334,112.4701195
13737.5,-43.98008196,114.1434263
13738,-44.40697925,114.1434263
13738.5,-44.70409178,114.1434263
13739,-44.75914035,114.1434263
13739.5,-44.56668874,114.1434263
13740,-44.2341045,112.606716
13740.5,-43.90319617,111.3175868
13741,-43.65355076,110.0284576
13741.5,-43.46686952,108.7393284
13742,-43.26042968,107.4501992
13742.5,-42.96726594,106.16107
13743,-42.61700385,104.8719408
13743.5,-42.35617546,103.5828116
13744,-42.37100579,102.1912351
13744.5,-42.75256342,101.0375166
13745,-43.41389252,99.78419655
13745.5,-44.1366287,98.53087649
13746,-44.70214588,97.27755644
13746.5,-44.98524087,95.55112882
13747,-44.94976001,95.55112882
13747.5,-44.60758686,99.84594954
13748,-44.01667688,102.4929615
13748.5,-43.30628081,105.1399734
13749,-42.65540038,107.7869854
13749.5,-42.20316528,110.4339973
13750,-41.96877896,113.0810093
13750.5,-41.86276121,113.5322045
13751,-41.77564559,113.9833997
13751.5,-41.65515698,114.434595
13752,-41.51161155,114.8857902
13752.5,-41.37359774,115.4714475
13753,-41.24807444,114.3452855
13753.5,-41.12636038,112.7410359
13754,-41.00230332,111.0073947
13754.5,-40.87856403,109.2699443
13755,-40.75692843,109.4248133
13755.5,-40.62740351,109.8652873
13756,-40.48506945,111.1395508
13756.5,-40.34985771,112.8929367
13757,-40.24789846,113.6674659
13757.5,-40.16775723,115.3407726
13758,-40.04486916,116.1282983
13758.5,-39.83727572,111.5443567
13759,-39.62216601,107.0894912
13759.5,-39.58671954,102.7465456
13760,-39.89431192,99.05407406
13760.5,-40.5680944,101.2779298
13761,-41.52413444,103.4799608
13761.5,-42.68711044,105.4949093
13762,-43.99476513,107.2377158
13762.5,-45.26086475,106.7729084
13763,-46.10998307,106.371846
13763.5,-46.17803202,105.9707835
13764,-45.44662141,105.5697211
13764.5,-44.34847208,105.1128818
13765,-43.47792571,107.9327136
13765.5,-43.16543541,111.2080567
13766,-43.31833108,114.4833997
13766.5,-43.63299289,118.12749
13767,-43.89476283,117.0004427
13767.5,-44.06611732,115.7304117
13768,-44.16098684,114.4603807
13768.5,-44.13124173,113.0810093
13769,-43.90179386,114.8220452
13769.5,-43.4800817,116.7270916
13770,-42.97322074,118.12749
13770.5,-42.48996116,116.4787517
13771,-42.04771052,115.1752988
13771.5,-41.58905407,113.871846
13772,-41.08473014,112.5683931
13772.5,-40.59540607,111.2217796
13773,-40.2224251,112.8698539
13773.5,-40.01977322,114.5743692
13774,-39.96088926,115.7370518
13774.5,-39.99662707,113.1603586
13775,-40.12451825,111.2051793
13775.5,-40.38386606,109.25
13776,-40.78469318,107.2948207
13776.5,-41.2635383,105.3784861
13777,-41.73118366,106.6055777
13777.5,-42.16398682,108.5657371
13778,-42.621494,108.5657371
13778.5,-43.15534472,108.1533865
13779,-43.7049545,107.7689243
13779.5,-44.11190288,108.396193
13780,-44.24322055,109.2651616
13780.5,-44.10289286,110.1341302
13781,-43.81543273,111.2217796
13781.5,-43.51677388,108.0345286
13782,-43.26673367,108.0345286
13782.5,-43.06386002,112.0318725
13783,-42.88992177,115.4714475
13783.5,-42.7150494,115.2058433
13784,-42.48643053,115.2058433
13784.5,-42.16610817,112.8791501
13785,-41.82394024,111.2031716
13785.5,-41.67709986,109.6915654
13786,-41.99866579,108.0861012
13786.5,-42.92479401,106.4057273
13787,-44.30620982,104.6501498
13787.5,-45.72991535,105.6681544
13788,-46.72154355,107.2018469
13788.5,-46.99215198,108.5212884
13789,-46.54842769,110.1473598
13789.5,-45.60974557,111.6953094
13790,-44.44274579,113.2935188
13790.5,-43.26503464,115.2400841
13791,-42.24880851,116.9244356
13791.5,-41.52802974,116.4245576
13792,-41.14329674,115.2100857
13792.5,-40.9933015,114.8337194
13793,-40.89889042,115.8795235
13793.5,-40.7546429,117.2893612
13794,-40.61383316,118.0939551
13794.5,-40.60809167,119.488017
13795,-40.79092589,120.3847481
13795.5,-41.08778016,120.3824232
13796,-41.38235222,120.141982
13796.5,-41.62305173,118.8278462
13797,-41.83545181,117.717582
13797.5,-42.06193657,116.8886358
13798,-42.31020709,115.8772853
13798.5,-42.56196358,114.9505561
13799,-42.80362076,114.0253584
13799.5,-43.0388791,113.0305126
13800,-43.27980955,111.5209017
13800.5,-43.52727208,111.4873838
13801,-43.77019259,112.6029217
13801.5,-43.99909567,113.439575
13802,-44.22419842,114.2762284
13802.5,-44.46999206,115.1128818
13803,-44.74801026,115.9495352
13803.5,-45.02938504,117.065073
13804,-45.25427104,117.065073
13804.5,-45.37566498,115.9860558
13805,-45.39574586,115.3386454
13805.5,-45.36555058,114.6912351
13806,-45.34195257,113.6122178
13806.5,-45.34734099,113.6122178
13807,-45.36614855,116.002656
13807.5,-45.36875208,117.7954847
13808,-45.34785273,119.5883134
13808.5,-45.32988595,121.3811421
13809,-45.34705114,123.1739708
13809.5,-45.39191773,125.564409
13810,-45.40554179,125.564409
13810.5,-45.33875021,120.4183267
13811,-45.24351473,117.3306773
13811.5,-45.29609153,119.7211155
13812,-45.68999133,119.7211155
13812.5,-46.46462267,115.5157149
13813,-47.43206241,112.9924746
13813.5,-48.29264779,109.6281541
13814,-48.85232585,109.6281541
13814.5,-49.13991073,115.0509075
13815,-49.31675103,118.3045595
13815.5,-49.48038327,122.6427623
13816,-49.56316457,122.6427623
13816.5,-49.42087119,116.998672
13817,-48.99614915,113.6122178
13817.5,-48.38318701,109.0969456
13818,-47.73910425,109.0969456
13818.5,-47.15289382,115.0730412
13819,-46.61234539,118.6586985
13819.5,-46.07396989,123.439575
13820,-45.52915847,123.439575
13820.5,-44.98900125,120.894201
13821,-44.43157645,119.3669765
13821.5,-43.82236962,117.3306773
13822,-43.19368616,117.3306773
13822.5,-42.67581116,120.9827357
13823,-42.42231797,123.1739708
13823.5,-42.4946437,126.0956175
13824,-42.83206282,126.0956175
13824.5,-43.31947855,122.166888
13825,-43.85371752,119.8096503
13825.5,-44.340563,117.4524126
13826,-44.66347833,115.0951749
13826.5,-44.715224,112.7379371
13827,-44.47911244,110.3806994
13827.5,-44.07010584,107.2377158
13828,-43.65376735,107.2377158
13828.5,-43.32020218,110.2257636
13829,-43.0308419,112.0185923
13829.5,-42.69159173,112.0185923
13830,-42.28269787,109.2297477
13830.5,-41.91144061,106.4409031
13831,-41.73779799,107.7689243
13831.5,-41.82794316,108.7649402
13832,-42.07023883,110.4249668
13832.5,-42.26711016,110.4249668
13833,-42.34813066,108.8313413
13833.5,-42.50203616,107.2377158
13834,-43.04717877,107.2377158
13834.5,-44.10130539,108.8977424
13835,-45.35869045,109.8937583
13835.5,-46.23099283,110.8897742
13836,-46.27840655,111.8857902
13836.5,-45.55696738,112.8818061
13837,-44.5700724,113.8778221
13837.5,-43.87844015,114.873838
13838,-43.72485054,115.8698539
13838.5,-43.97095081,116.8658699
13839,-44.32104323,117.8618858
13839.5,-44.57801425,118.3930943
13840,-44.72788645,118.3930943
13840.5,-44.85911962,118.3930943
13841,-45.04709776,117.4900398
13841.5,-45.29565073,116.812749
13842,-45.54422724,116.1354582
13842.5,-45.71393819,115.4581673
13843,-45.75626186,114.7808765
13843.5,-45.67488189,113.8778221
13844,-45.49263658,113.8778221
13844.5,-45.21909012,116.5338645
13845,-44.86988858,118.12749
13845.5,-44.52943904,120.252324
13846,-44.36577535,120.252324
13846.5,-44.52429325,120.252324
13847,-44.99386038,118.0389553
13847.5,-45.61247743,116.3789287
13848,-46.23471643,113.6122178
13848.5,-46.86222669,113.6122178
13849,-47.57563933,114.1434263
13849.5,-48.32298219,115.3386454
13850,-48.84568702,117.3306773
13850.5,-48.87833919,117.3306773
13851,-48.41837724,134.063745
13851.5,-47.74410269,135.126162
13852,-47.12897966,135.126162
13852.5,-46.56526386,121.0159363
13853,-45.84961921,112.5498008
13853.5,-44.9745915,113.811421
13854,-44.3651328,115.0730412
13854.5,-44.61380664,116.3346614
13855,-45.90393958,117.5962815
13855.5,-47.70249947,116.1022576
13856,-49.0979652,113.6122178
13856.5,-49.48051277,113.6122178
13857,-48.9149561,114.6746348
13857.5,-47.9038866,115.4714475
13858,-46.87636163,116.7994688
13858.5,-45.95071893,116.7994688
13859,-45.12863482,116.1797255
13859.5,-44.57469165,115.7149181
13860,-44.59867637,114.940239
13860.5,-45.36277798,114.940239
13861,-46.65167753,117.1978752
13861.5,-47.95803365,119.4555113
13862,-48.80411568,119.4555113
13862.5,-49.0186282,116.6334661
13863,-48.76267896,114.940239
13863.5,-48.33620565,116.0856574
13864,-47.94772707,117.2310757
13864.5,-47.61915477,118.376494
13865,-47.27355905,119.5219124
13865.5,-46.89067069,121.0491368
13866,-46.56861993,121.0491368
13866.5,-46.43378906,120.0531209
13867,-46.50236211,119.4555113
13867.5,-46.65313124,120.6507304
13868,-46.75640377,122.6427623
13868.5,-46.80750488,122.6427623
13869,-46.90344683,122.9083665
13869.5,-47.06523711,121.9123506
13870,-47.10107093,120.9163347
13870.5,-46.70734027,119.9203187
13871,-45.76770109,118.9243028
13871.5,-44.55167983,117.5962815
13872,-43.59338306,117.4634794
13872.5,-43.33329537,117.3306773
13873,-43.83169323,118.3399734
13873.5,-44.78022574,119.0969456
13874,-45.74783113,119.8539177
13874.5,-46.41695414,120.6108898
13875,-46.65101615,121.3678619
13875.5,-46.44290721,122.377158
13876,-45.87156715,122.377158
13876.5,-45.10454681,122.377158
13877,-44.3806559,122.377158
13877.5,-43.92408501,122.377158
13878,-43.83369053,122.377158
13878.5,-44.03715978,124.8671979
13879,-44.35519306,126.3612218
13879.5,-44.63415153,126
13880,-44.83755176,126
13880.5,-45.03488863,126
13881,-45.29351974,126
13881.5,-45.58671279,125
13882,-45.80468198,125
13882.5,-45.84948153,125
13883,-45.7169969,125
13883.5,-45.49026949,125
13884,-45.26587023,124.2363878
13884.5,-45.08502521,124.2363878
13885,-44.92761678,124.2363878
13885.5,-44.75603998,123.1739708
13886,-44.56123118,122.1115538
13886.5,-44.36741744,121.0491368
13887,-44.1976428,119.9867198
13887.5,-44.04044044,120.434927
13888,-43.85579989,120.8831341
13888.5,-43.62554949,121.3313413
13889,-43.3992326,121.7795485
13889.5,-43.27891635,122.377158
13890,-43.34376447,122.377158
13890.5,-43.58189949,120.0531209
13891,-43.90306223,118.6586985
13891.5,-44.21715049,117.2642762
